username,orario,text
valdemings,2022-11-06 00:13:16+00:00,Jenifer Lewis taught me how to do her famous high kick! How did I do? https://t.co/8wUVn1TR42
valdemings,2022-11-05 22:53:57+00:00,3️⃣ more days till we make history.
valdemings,2022-11-05 21:18:38+00:00,"I’m meeting Florida voters where they are: at home. 

I’m spending these 3 days before Election Day knocking on doors to get out the vote, and you can too! @ChrisMurphyCT @RobinLynneKelly https://t.co/B3jHdEUML4 https://t.co/g8L9LNnbOg"
valdemings,2022-11-05 20:27:42+00:00,John Lewis was only 17 years old when he got involved in the Civil Rights movement. You are never too young to get involved in making our nation a better place.
valdemings,2022-11-05 18:31:42+00:00,"They have tried every trick in the book to suppress your votes. But let me be clear: They can make voting more difficult, but they can’t make it impossible. Make your plan to vote: https://t.co/L37Kl4biKi"
valdemings,2022-11-05 16:47:06+00:00,"#DUUUVAL is in the house! It feels good when you can come back to your hometown and feel the love and support. Jacksonville took good care of me, and I promise to do the same in the Senate. https://t.co/pm7dsqxyt8"
valdemings,2022-11-05 03:12:24+00:00,"When we show up to vote, we WIN!"
valdemings,2022-11-05 01:35:23+00:00,Donald Trump and Marco Rubio spent months insulting each other. Trump called Rubio “another corrupt politician” who “doesn’t show up to vote.” Now Rubio’s begging him for campaign help. https://t.co/s2puDzKyOW
valdemings,2022-11-04 23:46:03+00:00,Reason #29 why we need to #RetireRubio: He follows his party bosses and votes NO on bringing down costs and NO on protecting our freedoms. #33ReasonsWhy
valdemings,2022-11-04 22:31:57+00:00,"If you weren’t motivated to vote before, you should be now! Turn out the vote by Nov. 8 for a fair, safer and more affordable Florida. https://t.co/MoUD3ezybd"
valdemings,2022-11-04 17:33:21+00:00,We passed the Inflation Reduction Act without the vote of one Republican.
valdemings,2022-11-04 22:31:10+00:00,"I'm neck and neck with Marco Rubio. Chip in to help me take the lead! 

https://t.co/yrrp5iV7jO"
valdemings,2022-11-04 21:30:10+00:00,"Four and a half years later, and the survivors and families of the Parkland shooting are still fighting for the safety of our children. 

I stand with @Fred_Guttenberg, @ChrisMurphyCT, @RobinLynneKelly and every member of our community who is fighting for gun safety in America. https://t.co/jkRSUHHL7X"
valdemings,2022-11-04 20:23:12+00:00,"Gun safety should not be political. 
Affordable healthcare should not be political. 
Abortion rights should not be political. 
When lives are affected, politics should not play a part."
valdemings,2022-11-04 19:07:58+00:00,"Get in, Florida we’re kick-starting my Last Ride tour! Our first stop is in my hometown, Jacksonville! 

I’m coming to you next, Tampa, Orlando and Hollywood, Florida. Hope to see you there. https://t.co/h1w0xCQdMe"
valdemings,2022-11-04 17:33:21+00:00,We passed the Inflation Reduction Act without the vote of one Republican.
valdemings,2022-11-04 15:40:24+00:00,"On this, Trump was right: Marco Rubio has failed to show up for Florida. https://t.co/fyBX76VO1B"
valdemings,2022-11-04 14:56:58+00:00,"I am exceptionally proud to have the support of the one and only @Oprah.

We have to show up to vote this year. Everything we care about is on the ballot. https://t.co/diFmehflR9"
